author|contents|date|tags|title|tweetid|url
||Sat Sep 27 11:01:00 +0000 2014||Pfizer drug effective in patients with rare lung cancer: study |5.158183819463885e+17|http://reut.rs/1BkRGdS
||Sat Sep 27 04:33:58 +0000 2014||China pledges 'harshest penalties' for food-safety violations |5.157209808332554e+17|http://reut.rs/1BjJo6e
||Fri Sep 26 21:39:30 +0000 2014||FDA says asthma drug Xolair raises risk of heart, brain problems |5.156166787520348e+17|http://reut.rs/1BioR1W
||Fri Sep 26 21:39:30 +0000 2014||Bristol immunotherapy gets six month U.S. FDA review for melanoma |5.1561667710368154e+17|http://reut.rs/1ndlmJl
||Fri Sep 26 21:07:59 +0000 2014||West Africa Ebola death toll passes 3,000 - WHO |5.156087482585006e+17|http://reut.rs/1Bihd7C
||Fri Sep 26 20:52:12 +0000 2014||Alimera's eye implant Iluvien wins FDA approval |5.15604775841579e+17|http://reut.rs/1nd142G
||Fri Sep 26 19:17:54 +0000 2014||You're more likely to try again if the setback was your fault |5.155810442052895e+17|http://reut.rs/1BhP54q
||Fri Sep 26 18:35:00 +0000 2014||Florida marijuana campaign heats up, could raise Nov. turnout |5.155702488385782e+17|http://reut.rs/1nc2fzd
||Fri Sep 26 18:35:00 +0000 2014||Genes influence taste, and possibly use, of alcohol |5.1557024712310374e+17|http://reut.rs/1BhDT7Z
||Fri Sep 26 18:21:23 +0000 2014||CVS' Caremark unit settles U.S. false claims allegations |5.155668226039071e+17|http://reut.rs/1BhA9TU
||Fri Sep 26 18:21:23 +0000 2014||In-person friends combat bullies better than online friends |5.155668209345782e+17|http://reut.rs/1nbVDkk
||Fri Sep 26 17:11:34 +0000 2014||CPPIB invests $325 million in U.S. cancer treatment center operator |5.155492500807352e+17|http://reut.rs/1Bhhk3a
||Fri Sep 26 16:08:42 +0000 2014||Third U.S. Ebola survivor says may return to Liberia |5.1553342918283674e+17|http://reut.rs/1naTWDU
||Fri Sep 26 16:08:41 +0000 2014||U.S. says diseases like Ebola should be viewed as security threats |5.155334275512484e+17|http://reut.rs/1BgYOIn
||Fri Sep 26 14:52:05 +0000 2014||Time might be 'essential ingredient' in healthier eating: study |5.155141502238884e+17|http://reut.rs/1nagHrz
||Fri Sep 26 14:11:35 +0000 2014||Texas meat packer recalls beef products for possible E.coli |5.155039573143839e+17|http://reut.rs/1BgpjxJ
||Fri Sep 26 13:55:43 +0000 2014||You're more likely to try again if the setback was your fault |5.154999624663286e+17|http://reut.rs/1BgkGnc
||Fri Sep 26 13:55:42 +0000 2014||WHO sees small-scale use of experimental Ebola vaccines in January |5.154999605453128e+17|http://reut.rs/1n9Nltr
||Fri Sep 26 13:03:56 +0000 2014||European agency collects data on experimental Ebola treatments |5.1548693242054656e+17|http://reut.rs/1n9nRfz
||Fri Sep 26 13:03:56 +0000 2014||'Collateral' death toll expected to soar in Africa's Ebola crisis |5.154869306882867e+17|http://reut.rs/1Bg5Pcv
||Fri Sep 26 12:41:30 +0000 2014||European agency collects data on experimental Ebola treatments |5.154812842952786e+17|http://reut.rs/1n9dPv3
||Fri Sep 26 09:59:22 +0000 2014||'Collateral' death toll expected to soar in Africa's Ebola crisis |5.154404857130844e+17|http://reut.rs/1BfmBIA
||Fri Sep 26 08:04:38 +0000 2014||AstraZeneca says expanded use of lung cancer drug backed by EU agency |5.1541161055984845e+17|http://reut.rs/1n7mvls
||Fri Sep 26 06:52:28 +0000 2014||AstraZeneca says expanded use of lung cancer drug backed by EU agency |5.1539344785617715e+17|http://reut.rs/1BeNpZw
||Fri Sep 26 06:00:44 +0000 2014||Money talks: Obamacare initiative makes headway in Republican states |5.153804293531525e+17|http://reut.rs/1BeCXkH
||Fri Sep 26 06:00:43 +0000 2014||Donors launch $4 billion health fund to cut mother and child deaths |5.153804269120717e+17|http://reut.rs/1n6CU9T
||Fri Sep 26 06:00:43 +0000 2014||California governor signs inmate sterilization ban |5.153804251336581e+17|http://reut.rs/1BeCXkP
||Fri Sep 26 06:00:42 +0000 2014||Health benefits of parkrun stretch well beyond the physical |5.153804233720709e+17|http://reut.rs/1n6CUXk
||Fri Sep 26 06:00:42 +0000 2014||ValueAct returns to Valeant board, plans to raise stake |5.1538042176145e+17|http://reut.rs/1BeCXkT
||Fri Sep 26 06:00:42 +0000 2014||World must do more to battle Ebola in West Africa: Obama |5.153804201340682e+17|http://reut.rs/1n6CU9Y
||Fri Sep 26 06:00:41 +0000 2014||Abbott, AbbVie win dismissal of claims over Humira, AndroGel |5.1538041839343206e+17|http://reut.rs/1BeCXkV
||Fri Sep 26 06:00:41 +0000 2014||One in four kids on ADHD meds gets therapy too |5.153804166653624e+17|http://reut.rs/1n6CUa2
||Fri Sep 26 06:00:40 +0000 2014||Experts unveil plan to end rabies globally via dog vaccinations |5.153804149834465e+17|http://reut.rs/1BeCXBa
||Fri Sep 26 06:00:40 +0000 2014||Third Ebola patient treated in the U.S. free from virus: doctors |5.153804132973568e+17|http://reut.rs/1n6CUXA
||Fri Sep 26 05:20:12 +0000 2014||Money talks: Obamacare initiative makes headway in Republican states |5.153702293091328e+17|http://reut.rs/1BevxOn
||Fri Sep 26 04:42:04 +0000 2014||Donors launch $4 billion health fund to cut mother and child deaths |5.153606341173248e+17|http://reut.rs/1n6c2qu
||Fri Sep 26 03:43:29 +0000 2014||California governor signs inmate sterilization ban |5.153458897462272e+17|http://reut.rs/1n5RDC2
||Fri Sep 26 02:49:21 +0000 2014||Health benefits of parkrun stretch well beyond the physical |5.153322670578934e+17|http://reut.rs/1n5zCnj
||Fri Sep 26 00:47:51 +0000 2014||ValueAct returns to Valeant board, plans to raise stake |5.153016897009418e+17|http://reut.rs/1n4U47T
||Fri Sep 26 00:32:18 +0000 2014||World must do more to battle Ebola in West Africa: Obama |5.1529777505633075e+17|http://reut.rs/1BdCYFw
||Fri Sep 26 00:32:17 +0000 2014||Abbott, AbbVie win dismissal of claims over Humira, AndroGel |5.15297773210837e+17|http://reut.rs/1n4OFxt
||Thu Sep 25 21:16:03 +0000 2014||One in four kids on ADHD meds gets therapy too |5.1524838710994534e+17|http://reut.rs/1BcZEpq
||Thu Sep 25 20:19:53 +0000 2014||Too little research supports newer joint implants: study |5.1523425272909005e+17|http://reut.rs/1n3alKy
||Thu Sep 25 18:37:12 +0000 2014||Faint evidence for aromatherapy in reducing stress |5.1520841152568525e+17|http://reut.rs/1n2tcW2
||Thu Sep 25 18:20:32 +0000 2014||Experts unveil plan to end rabies globally via dog vaccinations |5.1520421767469056e+17|http://reut.rs/1Bciux7
||Thu Sep 25 18:20:31 +0000 2014||EU agency backs Almirall lung drug being bought by AstraZeneca |5.152042160179241e+17|http://reut.rs/1n2lxqG
||Thu Sep 25 18:20:31 +0000 2014||Memory complaints may signal 12-year dementia risk: study |5.152042142269686e+17|http://reut.rs/1BciuNn
||Thu Sep 25 18:14:31 +0000 2014||RT @andrewmseaman: World must do more to battle Ebola in West Africa, says Obama. (via @Reuters) |5.152027049486131e+17|http://reut.rs/1Bch5qa
||Thu Sep 25 18:04:40 +0000 2014||ValueAct returns to Valeant board, plans to raise stake |5.152002266056745e+17|http://reut.rs/1BceGM4
||Thu Sep 25 17:37:36 +0000 2014||UNAIDS appoints Victoria Beckham goodwill ambassador |5.1519341289591194e+17|http://reut.rs/1Bc8ns8
||Thu Sep 25 17:22:08 +0000 2014||Canada says poor coordination bogging down Ebola vaccine shipment |5.151895218988032e+17|http://reut.rs/1n1WJz7
||Thu Sep 25 16:16:44 +0000 2014||Volunteers use 3D printers to create inexpensive prosthetics |5.151730628039844e+17|http://reut.rs/1BbNDRj
||Thu Sep 25 16:16:43 +0000 2014||Third Ebola patient treated in the U.S. free from virus: doctors |5.151730611178783e+17|http://reut.rs/1n1rEeN
||Thu Sep 25 16:01:01 +0000 2014||France moves to introduce plain packaging for cigarettes |5.15169109060096e+17|http://reut.rs/1n1kFCD
||Thu Sep 25 16:01:01 +0000 2014||Obama says 'significant gap' in efforts to tackle Ebola outbreak |5.151691071852462e+17|http://reut.rs/1BbJNYj
||Thu Sep 25 15:03:55 +0000 2014||RT @Reuters: World Bank announces plan for $170 million in new funding for Ebola epidemic in West Africa.|5.151547376842875e+17|
||Thu Sep 25 15:00:48 +0000 2014||El Salvador abortion ban is torture, kills women: Amnesty |5.151539554424013e+17|http://reut.rs/1BbtIls
||Thu Sep 25 13:09:59 +0000 2014||Doctor calls for blood donations to treat Liberian Ebola victims |5.151260670117847e+17|http://reut.rs/1Bb1gjF
||Thu Sep 25 10:54:41 +0000 2014||GlaxoSmithKline appoints RBS's Hampton as next chairman |5.150920186208256e+17|http://reut.rs/1mZ85nD
||Thu Sep 25 08:51:05 +0000 2014||Sierra Leone quarantines three more districts in fight against Ebola |5.150609140775649e+17|http://reut.rs/1mYqL6L
||Thu Sep 25 08:51:05 +0000 2014||Ebola toll nears 3,000 as medics face bed shortage, resistance |5.1506091232015565e+17|http://reut.rs/1BaaYCR
||Thu Sep 25 08:19:24 +0000 2014||Nicox gets boost from strong prospects for glaucoma drug |5.150529390279721e+17|http://reut.rs/1mYfBPD
||Thu Sep 25 08:19:24 +0000 2014||German Alzheimer's drug developer Probiodrug plans Amsterdam IPO |5.150529373838049e+17|http://reut.rs/1Ba5pEk
||Thu Sep 25 07:18:43 +0000 2014||Novartis reports positive trials for arthritis drug |5.150376690350899e+17|http://reut.rs/1mXTPLR
||Thu Sep 25 06:49:24 +0000 2014||Roche says Avastin prolongs life in breast cancer study |5.150302911452938e+17|http://reut.rs/1mXKAeq
||Thu Sep 25 03:35:49 +0000 2014||El Salvador says nearly 30,000 infected with mosquito-borne chikungunya |5.149815734277325e+17|http://reut.rs/1B9nHps
||Wed Sep 24 23:26:01 +0000 2014||Adaptimmune raises $104 million to develop immune-system cancer drugs |5.149187084318433e+17|http://reut.rs/1B8L7v2
||Wed Sep 24 23:10:10 +0000 2014||Former ambassador to India to lead U.S. Ebola effort in Africa |5.149147177403146e+17|http://reut.rs/1mVsMAD
||Wed Sep 24 22:58:56 +0000 2014||Allowing blood donations from gay men could help save over a million lives - U.S. study |5.149118947262587e+17|http://reut.rs/1B8GMYF
||Wed Sep 24 22:58:56 +0000 2014||Regado Biosciences says evaluating strategic alternatives |5.149118931492127e+17|http://reut.rs/1mVoLwd
||Wed Sep 24 22:40:56 +0000 2014||NutraSweet to exit artificial sweetener aspartame business |5.1490736251653325e+17|http://reut.rs/1mVilgG
||Wed Sep 24 20:19:08 +0000 2014||Obamacare to save U.S. hospitals $5.7 billion in uncompensated care: government |5.148716766021796e+17|http://reut.rs/1B8d0TV
||Wed Sep 24 19:54:33 +0000 2014||White House tells universities to police work on dangerous pathogens |5.148654926629601e+17|http://reut.rs/1B88jJY
||Wed Sep 24 19:54:33 +0000 2014||Domestic violence common among same-sex partners: review |5.1486549080909414e+17|http://reut.rs/1mUgZ5E
||Wed Sep 24 19:18:24 +0000 2014||Shire to pay $56.5 million to settle improper marketing probe |5.148563954860237e+17|http://reut.rs/1B80XWF
||Wed Sep 24 19:02:39 +0000 2014||Perceived norms influence teen sex activity more than peer pressure |5.148524312479908e+17|http://reut.rs/1mTW7eT
||Wed Sep 24 18:40:17 +0000 2014||Your medical record is worth more to hackers than your credit card |5.14846800965292e+17|http://reut.rs/1mTMX26
||Wed Sep 24 18:21:57 +0000 2014||Doctor calls for blood donations to treat Liberian Ebola victims |5.148421878558515e+17|http://reut.rs/1B7NU7J
||Wed Sep 24 17:12:12 +0000 2014||Generic discount drug programs getting wider use |5.148246333430456e+17|http://reut.rs/1B7zvZi
||Wed Sep 24 16:06:55 +0000 2014||Telecommuting can improve employee performance: study |5.148082047114445e+17|http://reut.rs/1B7kmXU
||Wed Sep 24 16:06:54 +0000 2014||Inovio to start human trials of Ebola vaccine |5.148082030295163e+17|http://reut.rs/1mSMb5h
||Wed Sep 24 14:52:34 +0000 2014||Valeant sees better-than-forecast third-quarter profit |5.147894925917184e+17|http://reut.rs/1B73Y9O
||Wed Sep 24 14:52:33 +0000 2014||Gilead's HIV drug shows potential in two mid-stage studies |5.147894908678349e+17|http://reut.rs/1mShzRu
||Wed Sep 24 14:12:08 +0000 2014||GSK to name Hampton as new chairman this week: Sky News |5.1477931872015155e+17|http://reut.rs/1mS0cQQ
||Wed Sep 24 13:55:32 +0000 2014||U.S. hospitals may be unprepared to handle Ebola waste:  http://pbs.twimg.com/media/ByTZQ2RIgAE2Kqx.jpg|5.147751410591457e+17|http://reut.rs/1spyAEG
||Wed Sep 24 12:57:52 +0000 2014||Lipocine testosterone therapy meets late-stage study goals |5.147606278697288e+17|http://reut.rs/1mRu1Rt
||Wed Sep 24 12:57:51 +0000 2014||Baxter to market Merrimack's cancer drug outside U.S. |5.147606262171607e+17|http://reut.rs/1B6Ge5J
||Wed Sep 24 12:42:07 +0000 2014||Acorda buys Civitas to gain access to Parkinson's drug |5.1475666665159885e+17|http://reut.rs/1B6Dcyd
||Wed Sep 24 12:42:07 +0000 2014||World risks spending $250 billion just to monitor U.N. development goals |5.147566650032374e+17|http://reut.rs/1mRnXZf
||Wed Sep 24 10:00:02 +0000 2014||India-Africa trade summit postponed due to Ebola outbreak |5.147158764663603e+17|http://reut.rs/1mQlVbF
||Wed Sep 24 05:30:00 +0000 2014||U.S. hospitals unprepared to handle Ebola waste |5.1464792060880896e+17|http://reut.rs/1B5u119
||Wed Sep 24 04:11:15 +0000 2014||Aid groups urge faster, grassroots Ebola response as world leaders meet |5.146281015535329e+17|http://reut.rs/1mOpgba
||Tue Sep 23 21:46:19 +0000 2014||Emergency contraception may not be available to all young men |5.145312291617628e+17|http://reut.rs/1mMg3QQ
||Tue Sep 23 20:45:17 +0000 2014||Celgene's psoriasis drug gets approval for new indication |5.1451587280819405e+17|http://reut.rs/1mLRoMj
||Tue Sep 23 20:27:27 +0000 2014||Diabetes rates may be leveling off overall: U.S. health officials |5.1451138386273075e+17|http://reut.rs/1mLJNgA
||Tue Sep 23 19:44:34 +0000 2014||Mom’s iron intake may be important for autism risk: study |5.145005900604621e+17|http://reut.rs/1mLthgP
||Tue Sep 23 19:33:23 +0000 2014||U.S. forecasts more than 500,000 Ebola cases in West Africa |5.1449777595931034e+17|http://reut.rs/1mLow6V
||Tue Sep 23 18:00:54 +0000 2014||U.S. government health agency sees 25 percent increase in Obamacare insurers |5.1447450123791565e+17|http://reut.rs/1mKOVlj
||Tue Sep 23 18:00:52 +0000 2014||Soda companies to cut calories by 20 percent by 2025 in U.S. |5.1447449578532454e+17|http://reut.rs/1B3Ny1N
||Tue Sep 23 16:42:17 +0000 2014||CEO to step down of Livestrong group founded by cyclist Armstrong |5.144547168779223e+17|http://reut.rs/1mKlJuJ
||Tue Sep 23 15:52:46 +0000 2014||Test young women for gonorrhea and Chlamydia, experts say |5.144422551519396e+17|http://reut.rs/1B3BcqE
||Tue Sep 23 15:39:21 +0000 2014||Respiratory illness spreads to more than half of U.S. states: CDC |5.1443888102311526e+17|http://reut.rs/1B3zzZT
||Tue Sep 23 15:23:30 +0000 2014||Ever-present endemic Ebola now major concern for disease experts |5.144348916276388e+17|http://reut.rs/1B3xT2H
||Tue Sep 23 14:49:36 +0000 2014||Ebola cases could reach between 550,000 and 1.4 million by late January: CDC |5.144263583413207e+17|http://reut.rs/1mJDJ8r
||Tue Sep 23 14:40:36 +0000 2014||WHO revises up number of health workers killed by Ebola in Sierra Leone |5.144240969991086e+17|http://reut.rs/1mJAqy4
||Tue Sep 23 14:24:29 +0000 2014||Ebola cases could reach between 550,000 and 1.4 million by late January: U.S. officials|5.144200394378035e+17|
||Tue Sep 23 12:41:32 +0000 2014||Liberia facing massive shortage of foreign help against Ebola: U.N. |5.1439413072707584e+17|http://reut.rs/1mIO7x7
||Tue Sep 23 11:02:20 +0000 2014||Ebola drug trials to be fast-tracked in West Africa |5.1436916672456294e+17|http://reut.rs/1mIddw2
||Tue Sep 23 04:35:18 +0000 2014||U.S. agency moves to end sex bias in biomedical research |5.142717683838689e+17|http://reut.rs/1mGdn7a
||Tue Sep 23 04:28:29 +0000 2014||Ebola could strike 20,000 in six weeks, 'rumble on for years': study |5.1427004913865114e+17|http://reut.rs/1mGbqaR
||Mon Sep 22 20:33:26 +0000 2014||More patients could wear regular clothing in hospital: study |5.1415050259532595e+17|http://reut.rs/1rhILHF
||Mon Sep 22 19:46:09 +0000 2014||Congo's Ebola outbreak 'almost over', prime minister says |5.1413860008749875e+17|http://reut.rs/1rhyxau
||Mon Sep 22 18:52:13 +0000 2014||Ebola toll passes 2,800 but 'contained' in Senegal, Nigeria : WHO |5.1412502775178854e+17|http://reut.rs/1rhml9x
||Mon Sep 22 18:45:24 +0000 2014||Flying home by commercial jet may be safe after heart attack: study |5.1412331183262925e+17|http://reut.rs/1rhkMbN
||Mon Sep 22 18:07:52 +0000 2014||RT @ReutersTech: New smartphone app gives sight to the blind by reading printed materials out loud:  http://t.co/dWhn…|5.141138697241518e+17|http://reut.rs/XO4gp5
||Mon Sep 22 16:48:24 +0000 2014||Smartphone app may allow parents to screen newborns for jaundice |5.1409387025505075e+17|http://reut.rs/1mCp3rE
||Mon Sep 22 16:07:26 +0000 2014||RT @ReutersOpinion: The curse of the low-fact diet. Despite the hype, high-fat, low-carb regime lacks import factor: evidence. …|5.140835591710433e+17|http://t.co/
||Mon Sep 22 13:57:24 +0000 2014||FDA authorizes emergency use of Tekmira's Ebola treatment |5.14050835987583e+17|http://reut.rs/1mBq4QB
||Mon Sep 22 13:34:33 +0000 2014||The fierce debate over whether e-cigarettes can help people quit smoking takes another twist:  http://pbs.twimg.com/media/ByJBSCrIMAA8V8b.jpg|5.140450858148946e+17|http://reut.rs/1udh06V
||Mon Sep 22 12:45:10 +0000 2014||What makes hospital patients turn violent? |5.140326592707379e+17|http://reut.rs/1mB1cZl
||Mon Sep 22 12:45:10 +0000 2014||Auxilium says Endo's offer 'significantly undervalues' company |5.140326575888466e+17|http://reut.rs/1rfWXBb
||Mon Sep 22 12:27:20 +0000 2014||Ebola outbreak 'pretty much contained' in Senegal and Nigeria |5.140281678883717e+17|http://reut.rs/1rfSPRG
||Mon Sep 22 11:55:39 +0000 2014||After China, GlaxoSmithKline faces pressure for change |5.14020196601045e+17|http://reut.rs/1rfLcdU
||Mon Sep 22 11:55:39 +0000 2014||Sierra Leone records 130 new Ebola cases during three-day lockdown |5.1402019498206e+17|http://reut.rs/1mAL1eL
||Mon Sep 22 11:39:53 +0000 2014||WHO experts advise against travel or trade bans on Ebola-hit Africa |5.14016229267628e+17|http://reut.rs/1mAGb0Q
