|tweetid|date|title|url
3174|246002384512380929|Wed Sep 12 21:48:33 +0000 2012|School programs don't get kids to eat many more veggies, study says |http://lat.ms/TUdiLn
3175|245962244574281729|Wed Sep 12 19:09:03 +0000 2012|Lots of chatter, anger over Stanford organic food study |http://lat.ms/ScIBNl
3176|245857044396113922|Wed Sep 12 12:11:01 +0000 2012|Obesity: Doctors need to change their eating habits, too |http://lat.ms/NnYxPV
3177|245509128741613569|Tue Sep 11 13:08:32 +0000 2012|Fido's arthritis drug may cure drug-resistant tuberculosis |http://lat.ms/SAAQXK
3178|245492971003326464|Tue Sep 11 12:04:19 +0000 2012|Heavy drinkers at increased risk for early stroke |http://lat.ms/SAo8bG
3179|245274078536151042|Mon Sep 10 21:34:31 +0000 2012|West Nile virus may get worse as climate gets hotter, experts say |http://lat.ms/QAo0p2
3180|245240868922064896|Mon Sep 10 19:22:34 +0000 2012|Marijuana use may increase risk of testicular cancer |http://lat.ms/TK8OqC
3181|244121232402948096|Fri Sep 07 17:13:32 +0000 2012|Sexual research app scrutinized by lawyers |http://lat.ms/TwEQpX
3182|243848437852938240|Thu Sep 06 23:09:32 +0000 2012|Signs of progress? Obesity among Philly's kids is down |http://lat.ms/Q7VUzp
3183|243824652705734656|Thu Sep 06 21:35:01 +0000 2012|Watching reruns? You're replenishing mental resources! |http://lat.ms/QpkrSm
3184|243820759057842176|Thu Sep 06 21:19:33 +0000 2012|Form of autism might improve with simple treatment, study says |http://lat.ms/RQHWkt
3185|243808673539977216|Thu Sep 06 20:31:32 +0000 2012|Popular kids more likely to smoke, research says |http://lat.ms/RQyKfZ
3186|243788543581896706|Thu Sep 06 19:11:32 +0000 2012|Mars Inc. wants disclaimer in store selling deep-fried Mars bars |http://lat.ms/PMrSAI
3187|243780493278052352|Thu Sep 06 18:39:33 +0000 2012|New human genome research aids understanding of disease |http://lat.ms/RQbTRE
3188|243752517635305472|Thu Sep 06 16:48:23 +0000 2012|Macaque studies suggest intravaginal ring protects against HIV |http://lat.ms/PM5FTp
3189|243529846205054976|Thu Sep 06 02:03:34 +0000 2012|Think about the future. Does it include quitting smoking?: Study |http://lat.ms/RNi60x
3190|243426529227468800|Wed Sep 05 19:13:01 +0000 2012|West Nile outbreak worst ever, CDC says |http://lat.ms/RF0TdR
3191|243410552385327104|Wed Sep 05 18:09:32 +0000 2012|Scientists unveil new blueprint of how the human genome works |http://lat.ms/RETTh5
3192|243402245587206145|Wed Sep 05 17:36:32 +0000 2012|Newly discovered gene mutation offers malaria defense like sickle cell |http://lat.ms/REQ3V4
3193|243398227645308928|Wed Sep 05 17:20:34 +0000 2012|Scientists find a new benefit of coffee: It reduces pain |http://lat.ms/RLJcoJ
3194|243349402272546816|Wed Sep 05 14:06:33 +0000 2012|iPod Touch apps help workers with autism |http://lat.ms/REl3EN
3195|243341348508426241|Wed Sep 05 13:34:33 +0000 2012|Pregnant mom's smoking sets baby on path to obesity, says study |http://lat.ms/REgIl4
3196|243107427736764416|Tue Sep 04 22:05:02 +0000 2012|One-third of Americans have hypertension, half of it uncontrolled |http://lat.ms/OVJSts
3197|243099626532634624|Tue Sep 04 21:34:02 +0000 2012|Organ donation might be a matter of how you're asked |http://lat.ms/TjqDfV
3198|242753976657911808|Mon Sep 03 22:40:32 +0000 2012|Organic food -- better for you or not? A study takes a look |http://lat.ms/RENTkn
3199|241677886074023936|Fri Aug 31 23:24:32 +0000 2012|Mellow setting puts fast food consumers in a mood to ... eat less |http://lat.ms/O1R1eL
3200|241622963860934656|Fri Aug 31 19:46:18 +0000 2012|Three abortions = Greater risk of prematurity, low birthweight: study |http://lat.ms/Oz6JdV
3201|241610944181071872|Fri Aug 31 18:58:32 +0000 2012|Calorie restriction for longer life: One man's experience |http://lat.ms/OyX478
3202|241587285932523520|Fri Aug 31 17:24:32 +0000 2012|FDA approves Linzess, new drug for irritable bowel, constipation |http://lat.ms/OCYPys
3203|241272462816456704|Thu Aug 30 20:33:32 +0000 2012|Midwestern researcher discovers new virus related to hantavirus |http://lat.ms/SYZ7El
3204|240953361954910209|Wed Aug 29 23:25:32 +0000 2012|For men too, chocolate consumption reduces stroke risk |http://lat.ms/SV0pAl
3205|240874087352782848|Wed Aug 29 18:10:32 +0000 2012|What is hantavirus? A short(ish) explainer |http://lat.ms/NxjLMy
3206|240814316478164992|Wed Aug 29 14:13:01 +0000 2012|Crime, punishment and chimpanzees |http://lat.ms/RmwYCT
3207|240600283946811393|Wed Aug 29 00:02:32 +0000 2012|Apple-shaped but not obese? Don't be smug! |http://lat.ms/O19Udv
3208|240517235335122945|Tue Aug 28 18:32:32 +0000 2012|New devices successfully pluck blood clots out of the brain |http://lat.ms/Rk9caz
3209|240465015994462209|Tue Aug 28 15:05:02 +0000 2012|Study: Fruits, vegetables may be key to long-term weight loss |http://lat.ms/SNvWUI
3210|240437334238175232|Tue Aug 28 13:15:02 +0000 2012|Pot-smoking teens experience mental slippage as adults |http://lat.ms/SN4kyQ
3211|240258529980731392|Tue Aug 28 01:24:31 +0000 2012|Early Bird or Night Owl? Blood test reads personal body clock |http://lat.ms/QppN1J
3212|240199078179385344|Mon Aug 27 21:28:17 +0000 2012|Fifty and fit means fewer chronic diseases after 65 |http://lat.ms/Oq4sng
3213|240123644427268096|Mon Aug 27 16:28:32 +0000 2012|Pig worm eggs could be a new treatment for Crohn's disease |http://lat.ms/SJ5dse
3214|239148472090107905|Fri Aug 24 23:53:33 +0000 2012|West Nile virus: Some facts and how to protect yourself |http://lat.ms/PNR3ow
3215|239089265680736257|Fri Aug 24 19:58:17 +0000 2012|Older dads pass down more mutations: the implications |http://lat.ms/R87U2s
3216|238756900919975936|Thu Aug 23 21:57:35 +0000 2012|FDA and CDC warn that tattoo ink can be hazardous to your health |http://lat.ms/PK5BWs
3217|238752860995731456|Thu Aug 23 21:41:32 +0000 2012|Elmo makes apples more appealing to kids |http://lat.ms/Q5zZwa
3218|238704920398802944|Thu Aug 23 18:31:02 +0000 2012|A shopping guide for nutritious food on a budget |http://lat.ms/R4jgVd
3219|238617406140993537|Thu Aug 23 12:43:17 +0000 2012|Researchers find deadly amoeba in tap water |http://lat.ms/NiKzQv
3220|238431250015191041|Thu Aug 23 00:23:34 +0000 2012|CSI Bethesda: Sleuths used sequenced genome to track down killer |http://lat.ms/R1L1NX
3221|238411109789487106|Wed Aug 22 23:03:32 +0000 2012|Most teens surveyed say classmates drink, use drugs on campus |http://lat.ms/SUXAfE
3222|238391227140157440|Wed Aug 22 21:44:32 +0000 2012|Health disparities found among black, white and Latino children |http://lat.ms/R1lk0b
3223|238387335073505280|Wed Aug 22 21:29:04 +0000 2012|A new take on obesity's cause: Technology investment |http://lat.ms/R1i4BW
3224|238351724597882880|Wed Aug 22 19:07:34 +0000 2012|P90X doles out the pain to both parties, company president says |http://lat.ms/PGp4XV
3225|238343917806960640|Wed Aug 22 18:36:32 +0000 2012|Older fathers pass on more new genetic mutations to offspring |http://lat.ms/RDpi5J
3226|238035507316142080|Tue Aug 21 22:11:02 +0000 2012|A 'sustainable' diet: Must it all be cereal and cabbage? |http://lat.ms/PDs47t
3227|237972156682739712|Tue Aug 21 17:59:18 +0000 2012|Mental benefits of music lessons echo years after practice ends |http://lat.ms/PCOANG
3228|237936605908852737|Tue Aug 21 15:38:02 +0000 2012|Motherhood plus paid work equals better health at 40, study suggests |http://lat.ms/NDm1le
3229|237665696279044096|Mon Aug 20 21:41:32 +0000 2012|Vitamin D supplements cut incidence of the common cold, study says |http://lat.ms/TQm8c9
3230|237661796809445376|Mon Aug 20 21:26:02 +0000 2012|Oh, great. Students who binge drink say they have more fun |http://lat.ms/TQjL93
3231|237649856280268800|Mon Aug 20 20:38:35 +0000 2012|Planned Parenthood launches breast cancer initiative |http://lat.ms/QTId5q
3232|236622572651966465|Sat Aug 18 00:36:32 +0000 2012|College peers lose respect for those who 'hook up' too often |http://lat.ms/NNVXBU
3233|236478624621031424|Fri Aug 17 15:04:32 +0000 2012|Q &amp; A on Myriad decision: DNA patent upheld, process patent not |http://lat.ms/PyHLhJ
3234|236284345130815489|Fri Aug 17 02:12:32 +0000 2012|Teens having less oral sex, study says |http://lat.ms/MBqG5N
3235|236224953018630144|Thu Aug 16 22:16:32 +0000 2012|Beverage industry keeps pledge on sodas in schools, study says |http://lat.ms/Rl8JuZ
3236|236086730778877952|Thu Aug 16 13:07:17 +0000 2012|PSA test -- yes or no? More fodder for that roiling debate |http://lat.ms/QFh862
3237|235864013521698816|Wed Aug 15 22:22:17 +0000 2012|How dogs can help unravel genetic diseases in people |http://lat.ms/QD6KMd
3238|235816700568809472|Wed Aug 15 19:14:17 +0000 2012|Prince Philip hospitalized. Bladder infection? That can be serious |http://lat.ms/Pomasi
3239|235804939845267456|Wed Aug 15 18:27:33 +0000 2012|Jesse Jackson Jr. treated for bipolar II disorder: What is it? |http://lat.ms/QCpg7h
3240|235571523627397120|Wed Aug 15 03:00:02 +0000 2012|Brief screening for domestic violence doesn't help, study shows |http://lat.ms/PiSYRX
3241|235559505067397121|Wed Aug 15 02:12:17 +0000 2012|Scientists slim down chocolate with fruit juice |http://lat.ms/N1PSOk
3242|235535410921615360|Wed Aug 15 00:36:32 +0000 2012|Weighing obesity drugs: Panel ponders what's next |http://lat.ms/N1C9qH
3243|235511249851543552|Tue Aug 14 23:00:32 +0000 2012|Couples therapy shows promise for partners with PTSD |http://lat.ms/PilEKQ
3244|235483065558908928|Tue Aug 14 21:08:32 +0000 2012|Blood type associated with heart-disease risk, study finds |http://lat.ms/Pi5scz
3245|235479040713179136|Tue Aug 14 20:52:32 +0000 2012|What if we regulated junk food the way we do alcohol? |http://lat.ms/Re6WrB
3246|235467210448056320|Tue Aug 14 20:05:32 +0000 2012|Suicide and unemployment jump together |http://lat.ms/Qz3nG2
3247|235431977937940481|Tue Aug 14 17:45:32 +0000 2012|No yolk: eating the whole egg as dangerous as smoking? |http://lat.ms/NhA5w2
3248|235201714813284353|Tue Aug 14 02:30:33 +0000 2012|Retirement resorts don't look so rosy in documentary film |http://lat.ms/OpoCii
3249|235177741325070337|Tue Aug 14 00:55:17 +0000 2012|Toddler's snoring signals rough road ahead |http://lat.ms/OpaBRK
3250|235153648064294913|Mon Aug 13 23:19:33 +0000 2012|Is triclosan dangerous? Yes, study finds -- in mice, fish |http://lat.ms/Pf13XJ
3251|235141690749501440|Mon Aug 13 22:32:02 +0000 2012|Mississippi fattest, Colorado thinnest in new federal obesity statistics |http://lat.ms/QvPicu
3252|234986231321206784|Mon Aug 13 12:14:18 +0000 2012|School snack laws may help prevent weight gain |http://lat.ms/RMQihN
3253|234028481774768128|Fri Aug 10 20:48:32 +0000 2012|CDC issues new treatment recommendations for gonorrhea |http://lat.ms/P5XlQ8
3254|233684969661280257|Thu Aug 09 22:03:33 +0000 2012|A hint of success in treating Alzheimer's raises ethical quandary |http://lat.ms/P391Dh
3255|233684967648030721|Thu Aug 09 22:03:32 +0000 2012|Smoking among U.S. youths declines, but less quickly |http://lat.ms/P391mP
3256|233641266779394049|Thu Aug 09 19:09:53 +0000 2012|Stressed-out men prefer a fleshier woman |http://lat.ms/P2LrGI
3257|233633135408078850|Thu Aug 09 18:37:34 +0000 2012|Neil Armstrong recovering well after cardiac bypass surgery |http://lat.ms/P2GYDZ
3258|233633131582853121|Thu Aug 09 18:37:33 +0000 2012|CDC reports 'big increase' in H3N2 swine influenza cases |http://lat.ms/P2H0vz
3259|233338686056562688|Wed Aug 08 23:07:32 +0000 2012|Officials report 113 cases of swine influenza in Indiana |http://lat.ms/P0B6el
3260|233311009153114114|Wed Aug 08 21:17:33 +0000 2012|Generalized phrases can foster stereotypes in kids, study says |http://lat.ms/P0pfgr
3261|233291246456680449|Wed Aug 08 19:59:02 +0000 2012|Propecia for baldness can cause depression long after use stops |http://lat.ms/P0ev1D
3262|232913634601365505|Tue Aug 07 18:58:32 +0000 2012|Fainting spells have a genetic basis, study suggests |http://lat.ms/OLOxzn
3263|232893689482072064|Tue Aug 07 17:39:17 +0000 2012|Young kids sleep better when you change their media diet |http://lat.ms/OLudhv
3264|232595302832541696|Mon Aug 06 21:53:36 +0000 2012|Sugary soda access drops for school kids |http://lat.ms/OI5udY
3265|232527600029941760|Mon Aug 06 17:24:34 +0000 2012|Sexual orientation: The eyes tell all |http://lat.ms/RQ7LS7
3266|231518193284440065|Fri Aug 03 22:33:33 +0000 2012|California's first West Nile Virus fatality of the year |http://lat.ms/OybbuX
3267|231501581466611712|Fri Aug 03 21:27:32 +0000 2012|An 'added sugar' label on foods? Stop! You're confusing me! |http://lat.ms/OxZSmB
3268|231493528872681472|Fri Aug 03 20:55:32 +0000 2012|Beware that pig, CDC says, as 12 more catch swine flu |http://lat.ms/T6P3Z2
3269|231444205535391744|Fri Aug 03 17:39:33 +0000 2012|Woman laughs, accidentally swallows knife |http://lat.ms/N3Iaa2
3270|231172158611673088|Thu Aug 02 23:38:32 +0000 2012|Listeria: onions and cantaloupes latest cause of worry |http://lat.ms/OuARIR
3271|231134666801963008|Thu Aug 02 21:09:33 +0000 2012|Intelligence: Brain size matters, but so do connections |http://lat.ms/MfEWMG
3272|231072002667065344|Thu Aug 02 17:00:33 +0000 2012|U.S. cigarette consumption down, but use of other products is up |http://lat.ms/OIJLDJ
3273|230823111824654336|Thu Aug 02 00:31:33 +0000 2012|Breastfeeding gets a boost |http://lat.ms/OFnbfd
3274|230778317660368897|Wed Aug 01 21:33:33 +0000 2012|Not all rabies infections lead to death; some may have resistance |http://lat.ms/R8LpLn
3275|230737047915204608|Wed Aug 01 18:49:33 +0000 2012|Bariatric surgery risk varies among hospitals, study finds |http://lat.ms/Qs1rTa
3276|230413792192909314|Tue Jul 31 21:25:03 +0000 2012|Bird flu strain sickens seals -- could it strike humans, too? |http://lat.ms/OkyLvg
3277|230376795189411842|Tue Jul 31 18:58:02 +0000 2012|Removing kidney increases risk of erectile dysfunction |http://lat.ms/OjWATJ
3278|230082478738640897|Mon Jul 30 23:28:32 +0000 2012|Child's psychological mistreatment may be subtle but harmful: study |http://lat.ms/LZEN4h
3279|228982231408988162|Fri Jul 27 22:36:32 +0000 2012|Aging with HIV presents unique health challenges, experts say |http://lat.ms/MbRnyX
3280|228965368998273025|Fri Jul 27 21:29:32 +0000 2012|Berlin Patient, first person cured of HIV, may soon have company |http://lat.ms/MbMOEB
3281|228924600082391040|Fri Jul 27 18:47:32 +0000 2012|Meatless Monday flap: USDA gets into trouble with beef industry |http://lat.ms/N8NiFH
3282|228638347311054848|Thu Jul 26 23:50:04 +0000 2012|An abandoned weight-loss drug gets a makeover |http://lat.ms/NZIc2P
3283|228585115779989504|Thu Jul 26 20:18:33 +0000 2012|Squeaky clean mice show that skin bacteria help shape immunity |http://lat.ms/Nx5SNr
3284|228243613811884032|Wed Jul 25 21:41:32 +0000 2012|Fetal DNA tests: Will patents work against patients? |http://lat.ms/Q5U1Sq
3285|228239593533763584|Wed Jul 25 21:25:34 +0000 2012|CT for chest pain in ER gets patients home sooner |http://lat.ms/MIsxod
3286|228235562371395586|Wed Jul 25 21:09:33 +0000 2012|HIV drug resistance is spreading in Africa, experts say |http://lat.ms/LOQaaG
3287|228130494401871873|Wed Jul 25 14:12:02 +0000 2012|Exposure to light at night may contribute to depression, study says |http://lat.ms/NJBU67
3288|228113508724797440|Wed Jul 25 13:04:33 +0000 2012|Heart attack risk balloons after surgery to fix hip or knee |http://lat.ms/O8mc6Z
3289|227962258905513984|Wed Jul 25 03:03:32 +0000 2012|2012 AIDS meeting: Early treatment is key, experts say |http://lat.ms/QAIPlA
3290|227887767273734144|Tue Jul 24 22:07:32 +0000 2012|LAX: For jump-starting a pandemic, we're No. 2! We're No. 2! |http://lat.ms/PWb75f
3291|227871666762571776|Tue Jul 24 21:03:33 +0000 2012|Sally Ride dies of pancreatic cancer: What is pancreatic cancer? |http://lat.ms/M7DUYU
3292|227814671317602304|Tue Jul 24 17:17:04 +0000 2012|New drug combination may shorten, simplify TB therapy |http://lat.ms/PU6Y1B
3293|227562308866547712|Tue Jul 24 00:34:16 +0000 2012|Unsure where next meal comes from, low-income moms send mixed messages on food |http://lat.ms/NNJm1u
3294|227480840769257473|Mon Jul 23 19:10:33 +0000 2012|Will New York City's large-soda ban reduce calories consumed? |http://lat.ms/M65PZ7
3295|226681069863333889|Sat Jul 21 14:12:33 +0000 2012|Vehicle crash death rates are lower in urban areas, CDC says |http://lat.ms/MOAzIT
3296|226472945059495936|Sat Jul 21 00:25:32 +0000 2012|Movie theater shooting: Making sense of random acts of violence |http://lat.ms/M19U0H
3297|226436205997342720|Fri Jul 20 21:59:33 +0000 2012|Surgeon general is asked for a report on sodas |http://lat.ms/NEgeJK
3298|226432177544515584|Fri Jul 20 21:43:32 +0000 2012|'Dark Knight' shooting: How do hospitals prepare for a disaster? |http://lat.ms/ONqrQ7
3299|226424126452162560|Fri Jul 20 21:11:33 +0000 2012|ACLU argues Myriad Genetics DNA patent case -- again |http://lat.ms/ONlyGQ
3300|226383482237091841|Fri Jul 20 18:30:02 +0000 2012|Silymarin, extract of milk thistle, does not benefit hepatitis C |http://lat.ms/MzEfTW
3301|226354685668364288|Fri Jul 20 16:35:37 +0000 2012|First gene therapy in West, for a rare disease, on the horizon |http://lat.ms/PjMj6R
3302|226111565366169600|Fri Jul 20 00:29:32 +0000 2012|Move over BMI: There's a new way to measure fat |http://lat.ms/NBD5Ww
3303|226082626723778560|Thu Jul 19 22:34:33 +0000 2012|Two-sport high school athletes and obesity - not teamed |http://lat.ms/NBIgEL
3304|226070293507088386|Thu Jul 19 21:45:32 +0000 2012|Egg allergy cured by eating eggs? (Don't try this at home.) |http://lat.ms/PaOSYL
3305|226013425002754048|Thu Jul 19 17:59:34 +0000 2012|U.S. suffering worst whooping cough outbreak since 1959, CDC says |http://lat.ms/NAGm8k
3306|225352819107037186|Tue Jul 17 22:14:33 +0000 2012|While we dream, our muscles are paralyzed -- here's how come |http://lat.ms/OReKc6
3307|225295059866746881|Tue Jul 17 18:25:02 +0000 2012|Radiation from Fukushima probably will kill 130 people: research |http://lat.ms/NyC3cu
3308|225018864193380353|Tue Jul 17 00:07:32 +0000 2012|New York trans fat ban led to 'significant' consumption decrease |http://lat.ms/NxuaUM
3309|224985650858958849|Mon Jul 16 21:55:33 +0000 2012|Forgetful elderly at greater death risk, researchers say |http://lat.ms/NOT8zJ
3310|224932043258208257|Mon Jul 16 18:22:32 +0000 2012|FDA approves Truvada for preventing HIV infection |http://lat.ms/O4gY8J
3311|223905914648924163|Fri Jul 13 22:25:04 +0000 2012|Older adults overlook prescription warning labels, study suggests |http://lat.ms/N6ziSr
3312|223872943296491520|Fri Jul 13 20:14:03 +0000 2012|Bacteria in guts of elderly differ from those of the young |http://lat.ms/LVCfAW
3313|223841755404050433|Fri Jul 13 18:10:07 +0000 2012|10 Pounds in 10 Days: Can I do it? Day 5 |http://lat.ms/LViSrL
3314|223826133421002754|Fri Jul 13 17:08:03 +0000 2012|Breast-conserving cancer surgery often needs to be repeated |http://lat.ms/N5Vzj2
3315|223631473847173120|Fri Jul 13 04:14:32 +0000 2012|Faithful food diary key to weight loss, study says |http://lat.ms/P3VsE1
3316|223561009741303809|Thu Jul 12 23:34:32 +0000 2012|First lady announces 'Let's Move' video winners |http://lat.ms/N3VMUa
3317|223404107405340674|Thu Jul 12 13:11:04 +0000 2012|New protein may protect against many strains of flu |http://lat.ms/NqF8YR
3318|223202899088506880|Wed Jul 11 23:51:32 +0000 2012|Anti-drug abuse measure drives many addicts to heroin |http://lat.ms/NoW7eb
3319|223166412733153280|Wed Jul 11 21:26:33 +0000 2012|Eating with an ex 'can trigger sexual jealousy,' study finds |http://lat.ms/NoGcwu
3320|223150050530951168|Wed Jul 11 20:21:32 +0000 2012|Cyndi Lauper advocates for LGBT homeless youth |http://lat.ms/NmLdcI
3321|223141747654524929|Wed Jul 11 19:48:33 +0000 2012|Researchers identify gene variant protective against Alzheimer's |http://lat.ms/Nmy0R7
3322|223108148783890432|Wed Jul 11 17:35:02 +0000 2012|Urinary tract infection? Go ahead and drink cranberry juice |http://lat.ms/MiH4ca
3323|223078075712278529|Wed Jul 11 15:35:32 +0000 2012|Obesity a sentence to early death? Not so fast, says new study |http://lat.ms/MZGz6s
3324|223057443855409153|Wed Jul 11 14:13:33 +0000 2012|10 Pounds in 10 Days: Can I do it? Day 3 |http://lat.ms/MixvUl
3325|223039946863292418|Wed Jul 11 13:04:01 +0000 2012|Community health centers best private practices on care quality |http://lat.ms/NnKGTX
3326|222831198743965696|Tue Jul 10 23:14:32 +0000 2012|Swine flu vaccine caused slight risk of Guillain-Barre syndrome |http://lat.ms/MgWJIT
3327|222794459690180610|Tue Jul 10 20:48:33 +0000 2012|Buying health insurance is a 'moral duty,' bioethicists say |http://lat.ms/OY1xSn
3328|222712684716638209|Tue Jul 10 15:23:36 +0000 2012|Ultrasound might enhance the tumor-killing effects of radiation |http://lat.ms/OWwlTt
3329|222696573472219136|Tue Jul 10 14:19:35 +0000 2012|10 Pounds in 10 Days: Can I do it? Day 2 |http://lat.ms/MeGrKh
3330|222475105538809858|Mon Jul 09 23:39:33 +0000 2012|Ow, sunburn: Scientists figure out what's going on in our skin |http://lat.ms/NczLOC
3331|222470824358182912|Mon Jul 09 23:22:32 +0000 2012|Obesity vaccine takes a step forward |http://lat.ms/OSDT9R
3332|222377713112072192|Mon Jul 09 17:12:33 +0000 2012|Cambodian child deaths linked to hand, foot and mouth disease |http://lat.ms/ROYzPQ
3333|222332416499519488|Mon Jul 09 14:12:33 +0000 2012|10 Pounds in 10 Days: Can I do it? Day 1 |http://lat.ms/MdpFMp
3334|221399264352407552|Sat Jul 07 00:24:32 +0000 2012|Fetal genome blood test: Lots of issues, scientists say |http://lat.ms/ODakJe
3335|221316720898486274|Fri Jul 06 18:56:32 +0000 2012|Grilling? Watch out for wire bristles from cleaning brushes |http://lat.ms/OBRgeu
3336|221249653662953473|Fri Jul 06 14:30:02 +0000 2012|Fewer schoolkids can buy sugary drinks at school |http://lat.ms/OApgI4
3337|220994217978249216|Thu Jul 05 21:35:02 +0000 2012|Crew picked to study food production in deep space |http://lat.ms/MMxXzi
3338|220982015611248643|Thu Jul 05 20:46:32 +0000 2012|Entire genome of fetus sequenced without DNA from man |http://lat.ms/MMpufo
3339|220932692613677056|Thu Jul 05 17:30:33 +0000 2012|In paradox, obesity a factor in heart failure, but may limit effects |http://lat.ms/MBOg2t
3340|220543128518668289|Wed Jul 04 15:42:33 +0000 2012|Childhood abuse linked to adult obesity in black women, study says |http://lat.ms/O5dH86
3341|220275611644592128|Tue Jul 03 21:59:32 +0000 2012|Study says 5% of kids suffer from intermittent explosive disorder |http://lat.ms/OkywzX
3342|220263280042708992|Tue Jul 03 21:10:32 +0000 2012|Critic says 'Big Food' needs regulation to curb obesity |http://lat.ms/N79AL2
3343|220259007045185536|Tue Jul 03 20:53:34 +0000 2012|Chronic pain can be predicted by pattern in brain, scientists find |http://lat.ms/N77Lxx
3344|220259003912040448|Tue Jul 03 20:53:33 +0000 2012|Exploding fireworks may cause injury to eyes if person nearby |http://lat.ms/N77MBN
3345|220259001152192513|Tue Jul 03 20:53:32 +0000 2012|Nearly 1 in 4 teens has 'sexted' nude pictures, study says |http://lat.ms/N77MBB
3346|220246671207043072|Tue Jul 03 20:04:33 +0000 2012|Nearly 1 in 4 teens has 'sexted' nude pictures, study says |http://lat.ms/KRKsnR
3347|219920016424968192|Mon Jul 02 22:26:32 +0000 2012|Spanking linked to increased risk of mental health problems |http://lat.ms/KWRjRM
3348|218851978732769280|Fri Jun 29 23:42:32 +0000 2012|Keep infants out of the sun, the government says |http://lat.ms/LGz964
3349|218844050512543746|Fri Jun 29 23:11:02 +0000 2012|Caffeine delivers a jolt to elderly muscles, sports scientists say |http://lat.ms/NZmtrC
3350|218844048142761984|Fri Jun 29 23:11:01 +0000 2012|New gene therapy for smoking kills the pleasure of nicotine |http://lat.ms/NZmtrq
3351|218839902996017153|Fri Jun 29 22:54:33 +0000 2012|12-year-old takes healthful food message across the U.S. |http://lat.ms/LGu8KI
3352|218476516424687617|Thu Jun 28 22:50:35 +0000 2012|Can't pay that hospital bill? Paint a picture! Dance a jig! |http://lat.ms/LT2qr0
3353|218352619729600512|Thu Jun 28 14:38:15 +0000 2012|RT @latimes: The healthcare ruling is being seen as a big victory for President Obama. More analysis and reaction all day at  ...|http://t.co
3354|218331675967500288|Thu Jun 28 13:15:02 +0000 2012|Robert Lustig on JAMA calorie study: 'Insulin is the bad guy' |http://lat.ms/MAustr
3355|218077249860145152|Wed Jun 27 20:24:02 +0000 2012|FDA approves lorcaserin, first weight-loss drug OK'd since 1999 |http://lat.ms/NOaGwi
3356|218065176660942849|Wed Jun 27 19:36:04 +0000 2012|A calorie isn't a calorie: What one man learned from diet study |http://lat.ms/Oy7qaX
3357|218025124459323395|Wed Jun 27 16:56:55 +0000 2012|Obesity screenings for all American adults? Not so fast, some say |http://lat.ms/KMYoEs
3358|217669188058226689|Tue Jun 26 17:22:33 +0000 2012|Nutrition, finances win with healthful school snacks, report says |http://lat.ms/MyVsYG
3359|217644778790195200|Tue Jun 26 15:45:33 +0000 2012|A birth control gel for men lowers sperm count sharply |http://lat.ms/MyJE95
3360|217370970653077504|Mon Jun 25 21:37:32 +0000 2012|Moderate exercise appears to reduce breast cancer risk: Q&amp;A |http://lat.ms/MwGiTM
3361|217362667453685760|Mon Jun 25 21:04:32 +0000 2012|Some of those whose diabetes is cured by surgery have recurrence |http://lat.ms/MwC7HJ
3362|217358762963513344|Mon Jun 25 20:49:02 +0000 2012|Innate number sense peaks at age 30, declines with aging |http://lat.ms/MkJLbS
3363|217321145089785857|Mon Jun 25 18:19:33 +0000 2012|Vitamin D could matter in older women's weight gain |http://lat.ms/LvSB5y
3364|216328353345581058|Sat Jun 23 00:34:33 +0000 2012|Adele's 'Rolling in the Deep' brings girl out of coma. Possible? |http://lat.ms/O6UPev
3365|216319982714368000|Sat Jun 23 00:01:17 +0000 2012|Many older women say their weight has negative effect on their lives |http://lat.ms/O6NA6c
3366|216311995450933249|Fri Jun 22 23:29:33 +0000 2012|Alzheimer's, Parkinson's, more -- due to infectious proteins? |http://lat.ms/NthZt1
3367|216307716493287424|Fri Jun 22 23:12:33 +0000 2012|H5N1: What kind of oversight is best for bird flu research? |http://lat.ms/MpCYd7
3368|216290855319912448|Fri Jun 22 22:05:33 +0000 2012|More nutritious cereals but more marketing to kids, Yale report says |http://lat.ms/ML5AzC
3369|216204911346589696|Fri Jun 22 16:24:02 +0000 2012|Gene silencing improves Huntington's in animals; human tests next |http://lat.ms/McaG9L
3370|215902415499706368|Thu Jun 21 20:22:01 +0000 2012|Gut bacteria: Each species may need its own kind |http://lat.ms/NeaBOy
3371|215792321105629186|Thu Jun 21 13:04:33 +0000 2012|GMO foods don't need special label, American Medical Assn. says |http://lat.ms/NXYtas
3372|215587846071922689|Wed Jun 20 23:32:02 +0000 2012|Vicious cycle: Heart attacks can trigger PTSD, study says |http://lat.ms/MG1NUf
3373|215562807477936128|Wed Jun 20 21:52:32 +0000 2012|Weight-loss surgery: Which patients get best diabetes results? |http://lat.ms/MjHHjg
3374|215542435265249280|Wed Jun 20 20:31:35 +0000 2012|The kind of salad dressing you use can make veggies healthier |http://lat.ms/MjjXMd
3375|215521536059248642|Wed Jun 20 19:08:33 +0000 2012|Food industry is focus of science magazine series |http://lat.ms/MiVkPG
3376|215509326398365697|Wed Jun 20 18:20:02 +0000 2012|Soda taxes endorsed by AMA as a way to fight obesity |http://lat.ms/MiFzIM
3377|215496885148987392|Wed Jun 20 17:30:35 +0000 2012|Avastin cheaper than Lucentis for AMD, but has higher risks |http://lat.ms/Njtva9
